name	started_utc	command
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s1	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s2	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s3	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s4	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s5	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s6	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s7	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s8	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s9	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s10	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p3_s11	2026-08-22T17:29:06Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 3
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s0	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s1	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s2	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s3	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s4	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s5	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s6	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s7	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s8	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s9	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s10	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p4_s11	2026-08-22T17:29:08Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 4
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s0	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s1	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s2	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s3	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s4	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s5	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s6	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s7	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s8	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s9	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s10	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p5_s11	2026-08-22T17:29:12Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 5
v2/stage2iwnu_pd1_bo_armC_iwnu_oas_p6_s0	2026-08-22T17:39:22Z	bo_experiment --benchmark pd1_loo --pd1-source full --pd1-group all --pd1-candidate-pool full --pd1-pretrain-pool full --n-iters 50 --n-seeds 1 --n-init 3 --per-task-standardize --output-warp neglog --meta-subsample 64 --meta-task-batch 5 --hyperbo-iters 25000 --prior-cache _scratch_bo/results/prior_cache --prior-cache-mode readwrite --use-covar-prior --iw-nu-mode oas --methods em_frozen,em_additive_hyperbo,em_additive_hyperbo_frozen,hyperbo_frozen --pretrain-seed 6
